"iata_code";"language_id";"name"
"MVB";"EN";"Franceville Mvengue Airport"
"MVC";"EN";"Monroeville Monroe County Airport"
"MVD";"EN";"Montevideo Carrasco Airport"
"MVE";"EN";"Montevideo Chippewa County Airport"
"MVF";"EN";"Mossoro Dix-Sept Rosado Airport"
"MVG";"EN";"Mevang Airport"
"MVH";"EN";"Macksville Airport"
"MVI";"EN";"Manetai Airport"
"MVK";"EN";"Mulka Airport"
"MVL";"EN";"Stowe Morrisville-Stowe Airport"
"MVM";"EN";"Kayenta Airport"
"MVN";"EN";"Mount Vernon Airport"
"MVO";"EN";"Mongo Airport"
"MVP";"EN";"Mitu Fabio A. Leon Bentley Airport"
"MVQ";"EN";"Mogilev Airport"
"MVR";"EN";"Maroua Salak Airport"
"MVS";"EN";"Mucuri Airport"
"MVT";"EN";"Mataiva Airport"
"MVU";"EN";"Musgrave Airport"
"MVV";"EN";"Megeve Airport"
"MVW";"EN";"Burlington/Mt Vernon Skagit Rgl Airport"
"MVX";"EN";"Minvoul Airport"
"MVY";"EN";"Martha's Vineyard Airport"
"MVZ";"EN";"Masvingo Airport"
"MWA";"EN";"Marion Williamson County Rgnl Airport"
"MWB";"EN";"Morawa Airport"
"MWC";"EN";"Milwaukee Lawrence J Timmerman Airport"
"MWD";"EN";"Mianwali Airport"
"MWE";"EN";"Merowe Airport"
"MWF";"EN";"Maewo Island Naone Airport"
"MWG";"EN";"Marawaka Airport"
"MWH";"EN";"Moses Lake Grant County Intl Airport"
"MWI";"EN";"Maramuni Airport"
"MWJ";"EN";"Matthews Ridge Airport"
"MWK";"EN";"Matak Tarempa Airport"
"MWL";"EN";"Mineral Wells Airport"
"MWM";"EN";"Windom Municipal Airport"
"MWN";"EN";"Mwadui Airport"
"MWO";"EN";"Middletown Regional (Hook Field) Airport"
"MWP";"EN";"Mountain Scenic Off-line Point"
"MWQ";"EN";"Magway Airport"
"MWR";"EN";"Motswari Airport"
"MWT";"EN";"Moolawatana Airport"
"MWU";"EN";"Mussau Island Airport"
"MWV";"EN";"Mondulkiri Airport"
"MWW";"EN";"Mouscron Off-line Point"
"MWX";"EN";"Muan International Airport"
"MWY";"EN";"Miranda Downs Airport"
"MWZ";"EN";"Mwanza Airport"
"MXA";"EN";"Manila Municipal Airport"
"MXB";"EN";"Masamba Andi Jemma Airport"
"MXC";"EN";"Monticello Airport"
"MXD";"EN";"Marion Downs Airport"
"MXE";"EN";"Laurinburg/Maxton Airport"
"MXF";"EN";"Montgomery Maxwell AFB Airport"
"MXG";"EN";"Marlborough Airport"
"MXH";"EN";"Moro Airport"
"MXI";"EN";"Mati Imelda R. Marcos Airport"
"MXJ";"EN";"Minna Airport"
"MXK";"EN";"Mindik Airport"
"MXL";"EN";"Mexicali R.Sanchez Taboada Int Airport"
"MXM";"EN";"Morombe Airport"
"MXN";"EN";"Morlaix Ploujean Airport"
"MXO";"EN";"Monticello Regional Airport"
"MXP";"EN";"Milan Malpensa Airport"
"MXR";"EN";"Myrhorod Airport"
"MXS";"EN";"Maota Airport"
"MXT";"EN";"Maintirano Airport"
"MXU";"EN";"Mullewa Airport"
"MXV";"EN";"Moron Airport"
"MXW";"EN";"Mandalgovi Airport"
"MXX";"EN";"Mora Siljan Airport"
"MXY";"EN";"McCarthy Airport"
"MXZ";"EN";"Meixian Airport"
"MYA";"EN";"Moruya Airport"
"MYB";"EN";"Mayumba Airport"
"MYC";"EN";"Maracay Mariscal Sucre Airport"
"MYD";"EN";"Malindi Airport"
"MYE";"EN";"Miyakejima Airport"
"MYF";"EN";"San Diego Montgomery Field Airport"
"MYG";"EN";"Mayaguana Airport"
"MYH";"EN";"Marble Canyon Airport"
"MYI";"EN";"Murray Island Airport"
"MYJ";"EN";"Matsuyama Airport"
"MYK";"EN";"May Creek Airport"
"MYL";"EN";"McCall Municipal Airport"
"MYM";"EN";"Monkey Mountain Airport"
"MYN";"EN";"Marib Airport"
"MYO";"EN";"Myroodah Station Airport"
"MYP";"EN";"Mary Airport"
"MYQ";"EN";"Mysore Mandakalli Airport"
"MYR";"EN";"Myrtle Beach International Airport"
"MYT";"EN";"Myitkyina Airport"
"MYU";"EN";"Mekoryuk Airport"
"MYV";"EN";"Marysville Yuba County Airport"
"MYW";"EN";"Mtwara Airport"
"MYX";"EN";"Menyamya Airport"
"MYY";"EN";"Miri Airport"
"MYZ";"EN";"Monkey Bay Airport"
"MZA";"EN";"Mazamari Manuel Prado Airport"
"MZB";"EN";"Mocimboa da Praia Airport"
"MZC";"EN";"Mitzic Airport"
"MZD";"EN";"Mendez Eloy Alfaro Intl Airport"
"MZE";"EN";"Manatee Airport"
"MZF";"EN";"Mzamba Wild Coast Sun Airport"
"MZG";"EN";"Magong Airport"
"MZH";"EN";"Amasya Merzifon Airport"
"MZI";"EN";"Mopti Ambodedjo Airport"
"MZJ";"EN";"Marana Pinal Airpark Airport"
"MZK";"EN";"Marakei Airport"
"MZL";"EN";"Manizales La Nubia Airport"
"MZM";"EN";"Metz/Nancy Metz-Frescaty Airport"
"MZN";"EN";"Minj Airport"
"MZO";"EN";"Manzanillo Sierra Maestra Airport"
"MZP";"EN";"Motueka Airport"
"MZQ";"EN";"Mkuze Airport"
"MZR";"EN";"Mazar-e Sharif Airport"
"MZT";"EN";"Mazatlan Rafael Buelna Intl Airport"
"MZU";"EN";"Muzaffarpur Airport"
"MZV";"EN";"Mulu Airport"
"MZW";"EN";"Mecheria Airport"
"MZX";"EN";"Mena Airport"
"MZY";"EN";"Mossel Bay Airport"
"MZZ";"EN";"Marion Municipal Airport"
"NAA";"EN";"Narrabri Airport"
"NAC";"EN";"Naracoorte Airport"
"NAD";"EN";"Macanal Airport"
"NAE";"EN";"Natitingou Airport"
"NAF";"EN";"Banaina Airport"
"NAG";"EN";"Nagpur Dr.Ambedkar Intl Airport"
"NAH";"EN";"Tahuna Naha Airport"
"NAI";"EN";"Annai Airport"
"NAJ";"EN";"Nakchivan Airport"
"NAK";"EN";"Nakhon Ratchasima Airport"
"NAL";"EN";"Nalchik Airport"
"NAM";"EN";"Namlea Airport"
"NAN";"EN";"Nadi International Airport"
"NAO";"EN";"Nanchong Gaoping Airport"
"NAP";"EN";"Naples Capodichino Airport"
"NAQ";"EN";"Qaanaaq Airport"
"NAR";"EN";"Puerto Nare Airport"
"NAS";"EN";"Nassau Lynden Pindling Intl Airport"
"NAT";"EN";"Natal International Airport"
"NAU";"EN";"Napuka Airport"
"NAV";"EN";"Nevsehir Kapodokya Airport"
"NAW";"EN";"Narathiwat Airport"
"NAY";"EN";"Beijing Nanyuan Airport"
"NAZ";"EN";"Star Harbour Nana Airport"
"NBA";"EN";"Nambaiyufa Airport"
"NBB";"EN";"Barranco Minas Airport"
"NBC";"EN";"Nizhnekamsk Begishevo Airport"
"NBE";"EN";"Enfidha Hammamet Airport"
"NBG";"EN";"New Orleans NAS JRB/A.Callender Airport"
"NBH";"EN";"Nambucca Airport"
"NBL";"EN";"San Blas Wannukandi Airport"
"NBN";"EN";"Annobon Airport"
"NBO";"EN";"Nairobi Jomo Kenyatta Intl Airport"
"NBP";"EN";"New York Battery Pk City/N. Cov Airport"
"NBS";"EN";"Baishan Changbaishan Airport"
"NBW";"EN";"Guantanamo Mariana Grajales Airport"
"NBX";"EN";"Nabire Airport"
"NCA";"EN";"North Caicos Airport"
"NCE";"EN";"Nice Cote d'Azur Airport"
"NCG";"EN";"Nuevo Casas Grandes Airport"
"NCH";"EN";"Nachingwea Airport"
"NCI";"EN";"Necocli Airport"
"NCJ";"EN";"Sunchales Airport"
"NCL";"EN";"Newcastle International Airport"
"NCN";"EN";"Chenega Bay Airport"
"NCO";"EN";"Quonset Point NAS Airport"
"NCR";"EN";"San Carlos Airport"
"NCS";"EN";"Newcastle Airport"
"NCT";"EN";"Nicoya Airport"
"NCU";"EN";"Nukus Airport"
"NCY";"EN";"Annecy Meythet Airport"
"NDA";"EN";"Banda Island Bandaneira Airport"
"NDB";"EN";"Nouadhibou Airport"
"NDC";"EN";"Nanded Airport"
"NDD";"EN";"Sumbe Airport"
"NDE";"EN";"Mandera Airport"
"NDF";"EN";"N'dalatando Airport"
"NDG";"EN";"Qiqihar Sanjiazi Airport"
"NDH";"EN";"Shunde CZ Bus Station"
"NDI";"EN";"Namudi Airport"
"NDJ";"EN";"N'Djamena Hassan Djamous Intl Airport"
"NDK";"EN";"Namdrik Island Airport"
"NDL";"EN";"Ndele Airport"
"NDM";"EN";"Mendi Masslo Airport"
"NDN";"EN";"Nadunumu Airport"
"NDO";"EN";"La Palma del Condado Railway Station"
"NDR";"EN";"Nador El Aroui Airport"
"NDS";"EN";"Sandstone Airport"
"NDU";"EN";"Rundu Airport"
"NDY";"EN";"Sanday Airport"
"NEA";"EN";"Glynco NAS Airport"
"NEC";"EN";"Necochea Airport"
"NEF";"EN";"Neftekamsk Airport"
"NEG";"EN";"Negril Airport"
"NEI";"EN";"Terney Airport"
"NEJ";"EN";"Nejo Airport"
"NEK";"EN";"Nekemte Airport"
"NEL";"EN";"Lakehurst Naec Airport"
"NEN";"EN";"Jacksonville Whitehouse NOLF Airport"
"NER";"EN";"Neryungri Chulman Airport"
"NES";"EN";"New York East 34th St Landing Airport"
"NEU";"EN";"Sam Neua Airport"
"NEV";"EN";"Nevis Vance W. Amory Intl Airport"
"NEW";"EN";"New Orleans Lakefront Airport"
"NFF";"EN";"Nanhai CZ Bus Station"
"NFG";"EN";"Nefteyugansk Airport"
"NFL";"EN";"Fallon NAS-Van Voorhis Field Airport"
"NFO";"EN";"Niuafo'ou Mata'aho Airport"
"NFR";"EN";"Nafoora Airport"
"NGA";"EN";"Young Airport"
"NGB";"EN";"Ningbo Lishe Intl Airport"
"NGD";"EN";"Anegada Auguste George Airport"
"NGE";"EN";"Ngaoundere Airport"
"NGF";"EN";"Kaneohe Bay MCAS Airport"
"NGI";"EN";"Gau Island Airport"
"NGK";"EN";"Nogliki Airport"
"NGL";"EN";"Ngala Airport"
"NGN";"EN";"Nargana Airport"
"NGO";"EN";"Nagoya Chubu Centrair Intl Airport"
"NGP";"EN";"Corpus Christi NAS (Truax Field) Airport"
"NGQ";"EN";"Shiquanhe Ngari Gunsa/Ali Kunsha Airport"
"NGR";"EN";"Ningerum Airport"
"NGS";"EN";"Nagasaki Airport"
"NGU";"EN";"Norfolk Oceana NAS Airport"
"NGW";"EN";"Corpus Christi Cabaniss Field NOLF Apt"
"NGX";"EN";"Manang Airport"
"NGY";"EN";"Nagoya EK Bus Station"
"NHA";"EN";"Nha Trang Air Base Airport"
"NHD";"EN";"Dubai Minhad AB Airport"
"NHF";"EN";"New Halfa Airport"
"NHG";"EN";"Nanchang Railway Station"
"NHK";"EN";"Patuxent River NAS (Trapnell Field) Apt"
"NHS";"EN";"Nushki Airport"
"NHT";"EN";"Northolt RAF Station Airport"
"NHV";"EN";"Nuku Hiva Airport"
"NHX";"EN";"Foley Barin NOLF Airport"
"NHZ";"EN";"Brunswick NAS Airport"
"NIA";"EN";"Nimba Airport"
"NIB";"EN";"Nikolai Airport"
"NIC";"EN";"Nicosia Airport"
"NIF";"EN";"Nifty Airport"
"NIG";"EN";"Nikunau Airport"
"NIK";"EN";"Niokolo-Koba Airport"
"NIM";"EN";"Niamey Diori Hamani Intl Airport"
"NIN";"EN";"Ninilchik Airport"
"NIO";"EN";"Nioki Airport"
"NIP";"EN";"Jacksonville NAS (Towers Field) Airport"
"NIQ";"EN";"Niaqornat Heliport"
"NIR";"EN";"Beeville Chase Field Industrial Airport"
"NIS";"EN";"Simberi Island Airport"
"NIT";"EN";"Niort Souche Airport"
"NIU";"EN";"Niau Airport"
"NIX";"EN";"Nioro du Sahel Airport"
"NJA";"EN";"Atsugi NAF Airport"
"NJC";"EN";"Nizhnevartovsk Airport"
"NJF";"EN";"Al Najaf Al-Ashraf Intl Airport"
"NJJ";"EN";"Heihe Melgen Nenjiang Airport"
"NJK";"EN";"Imperial/El Centro El Centro NAF Airport"
"NKA";"EN";"Nkan Airport"
"NKB";"EN";"Noonkanbah Airport"
"NKC";"EN";"Nouakchott Airport"
"NKD";"EN";"Sinak Airport"
"NKG";"EN";"Nanjing Lukou Intl Airport"
"NKI";"EN";"Naukiti Bay Sea Plane Base Airport"
"NKJ";"EN";"Nanjing Nan Railway Stn"
"NKL";"EN";"Kolo Fuma Airport"
"NKM";"EN";"Nagoya (Komaki) Airport"
"NKN";"EN";"Nankina Airport"
"NKO";"EN";"Ankokoambo Airport"
"NKP";"EN";"Nukutepipi Airport"
"NKS";"EN";"Nkongsamba Airport"
"NKT";"EN";"Sirnak Airport"
"NKU";"EN";"Nkau Airport"
"NKX";"EN";"San Diego Miramar MCAS Airport"
"NKY";"EN";"N'kayi Yokangassi Airport"
"NLA";"EN";"Ndola Airport"
"NLC";"EN";"Lemoore NAS (Reeves Field) Airport"
"NLD";"EN";"Nuevo Laredo Quetzalcoatl Intl Airport"
"NLE";"EN";"Niles Jerry Tyler Memorial Airport"
"NLF";"EN";"Darnley Island Airport"
"NLG";"EN";"Nelson Lagoon Airport"
"NLH";"EN";"Ninglang Luguhu Airport"
"NLI";"EN";"Nikolayevsk-na-Amure Airport"
"NLK";"EN";"Norfolk Island Airport"
"NLL";"EN";"Nullagine Airport"
"NLN";"EN";"Arcata/Eureka Kneeland Airport"
"NLO";"EN";"Kinshasa N'dolo Airport"
"NLP";"EN";"Nelspruit Airport"
"NLS";"EN";"Nicholson Airport"
"NLT";"EN";"Xinyuan Nalati Airport"
"NLU";"EN";"Mexico City Santa Lucia AFB Airport"
"NLV";"EN";"Mykolaiv International Airport"
"NMA";"EN";"Namangan Airport"
"NMB";"EN";"Daman Airport"
"NMC";"EN";"Norman's Cay Airport"
"NME";"EN";"Nightmute Airport"
"NMF";"EN";"Maafaru International Airport"
"NMG";"EN";"San Miguel Airport"
"NML";"EN";"Fort McMurray Mildred Lake Airport"
"NMN";"EN";"Nomane Airport"
"NMP";"EN";"New Moon Airport"
"NMR";"EN";"Nappa Merrie Airport"
"NMS";"EN";"Nansang Airport"
"NMT";"EN";"Namtu Airport"
"NNA";"EN";"Kenitra Royal AFB Airport"
"NNB";"EN";"Santa Ana Island Airport"
"NND";"EN";"Nangade Airport"
"NNE";"EN";"Narbonne Railway Station"
"NNG";"EN";"Nanning Wuxu Intl Airport"
"NNI";"EN";"Namutoni Airport"
"NNK";"EN";"Naknek Airport"
"NNL";"EN";"Nondalton Airport"
"NNM";"EN";"Naryan-Mar Airport"
"NNR";"EN";"Spiddal Connemara Airport"
"NNT";"EN";"Nan Airport"
"NNU";"EN";"Nanuque Airport"
"NNX";"EN";"Nunukan Airport"
"NNY";"EN";"Nanyang Jiangying Airport"
"NOA";"EN";"Nowra Airport"
"NOB";"EN";"Nosara Airport"
"NOC";"EN";"Knock Ireland West Airport"
"NOD";"EN";"Norden Norddeich Airport"
"NOG";"EN";"Nogales International Airport"
"NOI";"EN";"Novorossiysk Krymska Airport"
"NOJ";"EN";"Noyabrsk Airport"
"NOK";"EN";"Nova Xavantina Airport"
"NOM";"EN";"Nomad River Airport"
"NON";"EN";"Nonouti Airport"
"NOO";"EN";"Naoro Airport"
"NOP";"EN";"Sinop Airport"
"NOR";"EN";"Nordfjordur Airport"
"NOS";"EN";"Nosy-Be Fascene Airport"
"NOT";"EN";"Novato Marin County Airport"
"NOU";"EN";"Noumea La Tontouta Airport"
"NOV";"EN";"Huambo Albano Machado Airport"
"NOZ";"EN";"Novokuznetsk Spichenkovo Airport"
"NPA";"EN";"Pensacola NAS (F.Sherman Field) Airport"
"NPE";"EN";"Napier/Hastings Hawke's Bay Airport"
"NPG";"EN";"Nipa Airport"
"NPH";"EN";"Nephi Municipal Airport"
"NPL";"EN";"New Plymouth Airport"
"NPO";"EN";"Nangapinoh Airport"
"NPP";"EN";"Napperby Airport"
"NPR";"EN";"Novo Progresso Airport"
"NPT";"EN";"Newport State Airport"
"NPU";"EN";"San Pedro de Uraba Airport"
"NPY";"EN";"Mpanda Airport"
"NQA";"EN";"Millington Regional Jetport Airport"
"NQI";"EN";"Kingsville NAS Airport"
"NQL";"EN";"Niquelandia Airport"
"NQN";"EN";"Neuquen Presidente Peron Airport"
"NQT";"EN";"Nottingham Airport"
"NQU";"EN";"Nuqui Reyes Murillo Airport"
"NQX";"EN";"Key West NAS (Boca Chica Field) Airport"
"NQY";"EN";"Newquay Cornwall Airport"
"NRA";"EN";"Narrandera Airport"
"NRB";"EN";"Mayport Naval Station Airport"
"NRC";"EN";"Crows Landing Airport"
"NRD";"EN";"Norderney Airport"
"NRE";"EN";"Namrole Airport"
"NRG";"EN";"Narrogin Airport"
"NRI";"EN";"Afton Grand Lake Regional Airport"
"NRK";"EN";"Norrkoping Kungsangen Airport"
"NRL";"EN";"North Ronaldsay Airport"
"NRM";"EN";"Nara Keibane Airport"
"NRN";"EN";"Duesseldorf Weeze Airport"
"NRR";"EN";"Ceiba J. Aponte de la Torre Airport"
"NRS";"EN";"Imperial Beach NOLF (Ream Field) Airport"
"NRT";"EN";"Tokyo Narita Intl Airport"
"NRY";"EN";"Newry Airport"
"NSB";"EN";"Bimini North Seaplane Base Airport"
"NSE";"EN";"Milton Whiting Fild NAS North Airport"
"NSH";"EN";"Now Shahr Airport"
"NSI";"EN";"Yaounde Nsimalen Intl Airport"
"NSK";"EN";"Norilsk Alykel Airport"
"NSL";"EN";"Slayton Municipal Airport"
"NSM";"EN";"Norseman Airport"
"NSN";"EN";"Nelson Airport"
"NSO";"EN";"Scone Airport"
"NSQ";"EN";"Nuussuaq Heliport"
"NST";"EN";"Nakhon Si Thammarat Airport"
"NSV";"EN";"Noosaville Noosa Airport"
"NSX";"EN";"Virgin Gorda North Sound Launch Pt."
"NSY";"EN";"Sigonella NAS Airport"
"NSZ";"EN";"Nansha Ferry Port"
"NTA";"EN";"Natadola Airport"
"NTB";"EN";"Notodden Airport"
"NTC";"EN";"Santa Carolina Airport"
"NTD";"EN";"Port Mugu NAS Airport"
"NTE";"EN";"Nantes Atlantique Airport"
"NTG";"EN";"Nantong Xingdong Airport"
"NTI";"EN";"Bintuni Stenkol Airport"
"NTJ";"EN";"Manti/Ephraim Airport"
"NTL";"EN";"Newcastle Williamtown Airport"
"NTM";"EN";"Miracema do Tocantins Airport"
"NTN";"EN";"Normanton Airport"
"NTO";"EN";"Santo Antao Island Agostinho Neto Apt"
"NTQ";"EN";"Wajima Noto Airport"
"NTR";"EN";"Monterrey Del Norte Intl Airport"
"NTT";"EN";"Niuatoputapu Kuini Lavenia Airport"
"NTU";"EN";"Virginia Beach Oceana NAS Airport"
"NTX";"EN";"Natuna Ranai Airport"
"NTY";"EN";"Sun City Pilanesberg Intl Airport"
"NUA";"EN";"Nuwara Eliya Gregory Lake SPB Airport"
"NUB";"EN";"Numbulwar Airport"
"NUD";"EN";"En Nahud Airport"
"NUE";"EN";"Nuremberg Airport"
"NUF";"EN";"Hatton Castlereigh Resrvr SPB Airport"
"NUG";"EN";"Nuguria Islands Airport"
"NUH";"EN";"Nunchia Airport"
"NUI";"EN";"Nuiqsut Airport"
"NUJ";"EN";"Nogeh Airport"
"NUK";"EN";"Nukutavake Airport"
"NUL";"EN";"Nulato Airport"
"NUM";"EN";"Neom Bay Airport"
"NUN";"EN";"Pensacola Saufley Field NOLF Airport"
"NUP";"EN";"Nunapitchuk Airport"
"NUQ";"EN";"Mountain View Moffett Federal Airfld Apt"
"NUR";"EN";"Nullarbor Motel Airport"
"NUS";"EN";"Norsup Airport"
"NUT";"EN";"Nutuve Airport"
"NUU";"EN";"Nakuru Airport"
"NUW";"EN";"Oak Harbor Whidbey Island NAS Airport"
"NUX";"EN";"Novy Urengoy Airport"
"NVA";"EN";"Neiva Benito Salas Airport"
"NVD";"EN";"Nevada Municipal Airport"
"NVG";"EN";"Nueva Guinea Airport"
"NVI";"EN";"Navoi International Airport"
"NVK";"EN";"Narvik Framnes Airport"
"NVN";"EN";"Beckwourth Nervino Airport"
"NVP";"EN";"Novo Aripuana Airport"
"NVR";"EN";"Novgorod Airport"
"NVS";"EN";"Nevers Fourchambault Airport"
"NVT";"EN";"Navegantes Victor Konder Intl Airport"
"NVY";"EN";"Neyveli Airport"
"NWA";"EN";"Moheli Bandar es Salam Airport"
"NWH";"EN";"Newport Parlin Field Airport"
"NWI";"EN";"Norwich International Airport"
"NWS";"EN";"New York Pier 11/Wall St. SPB Airport"
"NWT";"EN";"Nowata Airport"
"NXX";"EN";"Willow Grove NAS Airport"
"NYA";"EN";"Nyagan Airport"
"NYC";"EN";"New York Metropolitan Area"
"NYE";"EN";"Nyeri Airport"
"NYG";"EN";"Quantico MCAF (Turner Field) Airport"
"NYI";"EN";"Sunyani Airport"
"NYK";"EN";"Nanyuki Airport"
"NYM";"EN";"Nadym Airport"
"NYN";"EN";"Nyngan Airport"
"NYO";"EN";"Stockholm Skavsta Airport"
"NYR";"EN";"Nyurba Airport"
"NYS";"EN";"New York Skyports Seaplane Base"
"NYT";"EN";"Nay Pyi Taw International Airport"
"NYU";"EN";"Bagan/Nyaung-u Airport"
"NYW";"EN";"Monywa Airport"
"NZA";"EN";"Nzagi Airport"
"NZC";"EN";"Nazca Maria Reiche Neuman Airport"
"NZE";"EN";"Nzerekore Airport"
"NZH";"EN";"Manzhouli Xijiao Airport"
"NZL";"EN";"Zhalantun Chengjisihan Airport"
"NZW";"EN";"South Weymouth Airport"
"NZY";"EN";"San Diego North Island NAS Airport"
"OAA";"EN";"Shank Air Base Airport"
"OAG";"EN";"Orange Airport"
"OAH";"EN";"Shindand Air Base Airport"
"OAI";"EN";"Bagram Airport"
"OAJ";"EN";"Jacksonville Albert J Ellis Airport"
"OAK";"EN";"Oakland International Airport"
"OAL";"EN";"Cacoal Capital do Cafe Airport"
"OAM";"EN";"Oamaru Airport"
"OAN";"EN";"Olanchito El Arrayan Airport"
"OAR";"EN";"Monterey/Carmel Marina Municipal Airport"
"OAS";"EN";"Sharana Air Base Airport"
"OAX";"EN";"Oaxaca Xoxocotlan Intl Airport"
"OAZ";"EN";"Camp Bastion Airport"
"OBA";"EN";"Oban Airport"
"OBC";"EN";"Obock Airport"
"OBD";"EN";"Obano Airport"
"OBE";"EN";"Okeechobee County Airport"
"OBF";"EN";"Oberpfaffenhofen Airport"
"OBI";"EN";"Obidos Airport"
"OBL";"EN";"Zoersel Oostmalle Airport"
"OBM";"EN";"Morobe Airport"
"OBN";"EN";"Oban North Connel Airport"
"OBO";"EN";"Obihiro Airport"
"OBS";"EN";"Aubenas Ardeche Meridionale Airport"
"OBU";"EN";"Kobuk Airport"
"OBX";"EN";"Obo Airport"
"OBY";"EN";"Ittoqqortoormiit Heliport"
"OBZ";"EN";"Hamburg Bus Station"
"OCA";"EN";"Key Largo Ocean Reef Club Airport"
"OCC";"EN";"Coca Francisco de Orellana Airport"
"OCE";"EN";"Ocean City Municipal Airport"
"OCF";"EN";"Ocala Intl (Jim Taylor Fld) Airport"
"OCH";"EN";"Nacogdoches A.L. Mangham Jr. Rgnl Apt"
"OCJ";"EN";"Ocho Rios Ian Fleming Intl Airport"
"OCM";"EN";"Boolgeeda Airport"
"OCN";"EN";"Oceanside Municipal Airport"
"OCS";"EN";"Corisco Island Airport"
"OCV";"EN";"Ocana Aguas Claras Airport"
"OCW";"EN";"Washington Warren Field Airport"
"ODA";"EN";"Ouadda Airport"
"ODB";"EN";"Cordoba Airport"
"ODC";"EN";"Oakdale Airport"
"ODD";"EN";"Oodnadatta Airport"
"ODE";"EN";"Odense Airport"
"ODH";"EN";"Odiham RAF Station Airport"
"ODJ";"EN";"Ouanda Djalle Airport"
"ODL";"EN";"Cordillo Downs Airport"
"ODM";"EN";"Oakland Garrett County Airport"
"ODN";"EN";"Long Seridan Airport"
"ODO";"EN";"Bodaybo Airport"
"ODR";"EN";"Ord River Airport"
"ODS";"EN";"Odesa International Airport"
"ODW";"EN";"Oak Harbor A.J. Eisenberg Airport"
"ODY";"EN";"Muang Xay Oudomxai Airport"
"OEC";"EN";"Oecussi Airport"
"OEL";"EN";"Orel Yuzhny Airport"
"OEM";"EN";"Paloemeu Vincent Fayks Airport"
"OEO";"EN";"Osceola L.O. Simenstad Muni Airport"
"OER";"EN";"Ornskoldsvik Airport"
"OES";"EN";"San Antonio Oeste Antoine de St Exupery"
"OFF";"EN";"Omaha Offutt AFB Airport"
"OFI";"EN";"Ouango Fitini Airport"
"OFJ";"EN";"Olafsfjordur Airport"
"OFK";"EN";"Norfolk Regional Airport"
"OFU";"EN";"Ofu Island Airport"
"OGA";"EN";"Ogallala Searle Field Airport"
"OGB";"EN";"Orangeburg Municipal Airport"
"OGD";"EN";"Ogden Hinckley Airport"
"OGE";"EN";"Ogeramnang Airport"
"OGG";"EN";"Kahului Airport"
"OGL";"EN";"Georgetown Ogle Airport"
"OGM";"EN";"Ustupo Island Ustupo Ogobsucum Airport"
"OGN";"EN";"Yonaguni Airport"
"OGO";"EN";"Abengourou Airport"
"OGR";"EN";"Bongor Airport"
"OGS";"EN";"Ogdensburg Airport"
"OGU";"EN";"Ordu/Giresun Airport"
"OGV";"EN";"Ongava Airport"
"OGX";"EN";"Ouargla Ain el Beida Airport"
"OGZ";"EN";"Vladikavkaz Beslan Airport"
"OHA";"EN";"Ohakea RNZAF Base Airport"
"OHB";"EN";"Moramanga Ambohibary Airport"
"OHD";"EN";"Ohrid St.Paul the Apostle Airport"
"OHE";"EN";"Mohe Gulian Airport"
"OHH";"EN";"Okha Novostroyka Airport"
"OHI";"EN";"Oshakati Airport"
"OHO";"EN";"Okhotsk Airport"
"OHR";"EN";"Wyk auf Foehr Wyk Auf Foehr Airport"
"OHS";"EN";"Sohar Airport"
"OHT";"EN";"Kohat Airport"
"OIA";"EN";"Ourilandia do Norte Airport"
"OIC";"EN";"Norwich Eaton Airport"
"OIL";"EN";"Oil City Splane Memorial Airport"
"OIM";"EN";"Oshima Airport"
"OIR";"EN";"Okushiri Airport"
"OIT";"EN";"Oita Airport"
"OJC";"EN";"Kansas City Johnson Co Executive Airport"
"OJU";"EN";"Tanjung Api Airport"
"OKA";"EN";"Okinawa Naha Airport"
"OKB";"EN";"Fraser Island Orchid Beach Airport"
"OKC";"EN";"Oklahoma City Will Rogers World Airport"
"OKD";"EN";"Sapporo Okadama Airport"
"OKE";"EN";"Okierabu Airport"
"OKF";"EN";"Okaukuejo Airport"
"OKG";"EN";"Okoyo Airport"
"OKH";"EN";"Oakham Cottesmore RAF Airport"
"OKI";"EN";"Oki Airport"
"OKJ";"EN";"Okayama Airport"
"OKK";"EN";"Kokomo Municipal Airport"
"OKL";"EN";"Oksibil Gunung Bintang Airport"
"OKM";"EN";"Okmulgee Regional Airport"
"OKN";"EN";"Okondja Airport"
"OKO";"EN";"Tokyo Yokota AB Airport"
"OKP";"EN";"Oksapmin Airport"
"OKQ";"EN";"Okaba Airport"
"OKR";"EN";"Yorke Island Airport"
"OKS";"EN";"Oshkosh Garden County Airport"
"OKT";"EN";"Oktiabrsky Airport"
"OKU";"EN";"Mokuti Lodge Airport"
"OKV";"EN";"Okao Airport"
"OKY";"EN";"Oakey Army Aviation Centre Airport"
"OLA";"EN";"Orland Airport"
"OLB";"EN";"Olbia Costa Smeralda Airport"
"OLC";"EN";"Sen. Eunice Micheles Airport"
"OLD";"EN";"Old Town Airport"
"OLE";"EN";"Olean Municipal Airport"
"OLF";"EN";"Wolf Point L.M. Clayton Airport"
"OLG";"EN";"Olare Airport"
"OLH";"EN";"Old Harbor Airport"
"OLI";"EN";"Olafsvik Rif Airport"
"OLJ";"EN";"Olpoi North West Santo Airport"
"OLK";"EN";"Fuerte Olimpo Airport"
"OLL";"EN";"Oyo Ollombo Airport"
"OLM";"EN";"Olympia Regional Airport"
